merchant_id,bucket,txn_count,mean_proba,mean_amount,new_cust_ratio,mismatch_ratio,n_merchants,n_customers,n_devices,count_z,proba_z,amount_z,history_buckets,has_baseline,spike_score,is_spike_bucket,detection_basis,ring_evidence,axis,device_id,ip_address
mch_0014,2026-08-11 21:00:00,1,0.00386378,196.22,1.0,0.0,1,1,1,-0.321269904066158,-0.3398396052604472,-0.8750853594871826,100.0,1,-0.321269904066158,0,,0.1843,merchant_id,,
mch_0014,2026-08-11 21:15:00,1,0.0004729827,263.08,0.0,0.0,1,1,1,-0.31952661345846695,-0.429068972686469,-0.6529071150147162,101.0,1,-0.31952661345846695,0,,0.0005,merchant_id,,
mch_0014,2026-08-12 12:30:00,1,0.0005210447,172.49,0.0,0.0,1,1,1,-0.3178114255838697,-0.4252962718273859,-0.9399153752526651,102.0,1,-0.3178114255838697,0,,0.0006,merchant_id,,
mch_0014,2026-08-12 13:30:00,1,0.00090312964,166.68,0.0,0.0,1,1,1,-0.3161235927380537,-0.4125238679481739,-0.9500716547200518,103.0,1,-0.3161235927380537,0,,0.001,merchant_id,,
mch_0014,2026-08-12 16:00:00,1,0.00026470685,92.41,0.0,0.0,1,1,1,-0.3144623947966531,-0.42757739243552095,-1.180719111150894,104.0,1,-0.3144623947966531,0,,0.0003,merchant_id,,
mch_0014,2026-08-12 19:00:00,2,0.00768373075,749.645,0.0,0.0,1,1,1,0.574925550771855,-0.22263263689563523,0.9464065377441763,105.0,1,0.574925550771855,0,,0.0662,merchant_id,,
mch_0014,2026-08-12 19:15:00,2,0.00108030535,219.795,0.5,0.0,1,2,2,0.5713345067248297,-0.4026424606604603,-0.7669939959398491,106.0,1,0.5713345067248297,0,,0.1045,merchant_id,,
mch_0014,2026-08-12 20:30:00,1,0.0020643324,374.79,0.0,0.0,1,1,1,-0.32565577833999854,-0.37337285904931683,-0.26159102815206614,107.0,1,-0.32565577833999854,0,,0.0023,merchant_id,,
mch_0014,2026-08-13 01:00:00,1,0.00072125235,266.94,0.0,0.0,1,1,1,-0.3239982243178312,-0.40854624721279975,-0.609559753521057,108.0,1,-0.3239982243178312,0,,0.0008,merchant_id,,
mch_0014,2026-08-13 03:00:00,1,0.000989305,188.37,0.0,0.0,1,1,1,-0.32236575036244514,-0.3989317477839453,-0.8609255563721749,109.0,1,-0.32236575036244514,0,,0.0011,merchant_id,,
mch_0014,2026-08-13 06:45:00,1,0.0015048684,362.87,0.0,0.0,1,1,1,-0.32075772977291633,-0.3824766927340653,-0.2866985822151379,110.0,1,-0.32075772977291633,0,,0.0017,merchant_id,,
mch_0014,2026-08-13 07:15:00,1,0.00011957007,133.66,0.0,0.0,1,1,1,-0.31917355757220767,-0.4192606881678884,-1.033789189046953,111.0,1,-0.31917355757220767,0,,0.0001,merchant_id,,
mch_0014,2026-08-13 08:45:00,1,0.00070188,290.59,0.0,0.0,1,1,1,-0.3176126495478192,-0.4007228787373372,-0.5119713222478353,112.0,1,-0.3176126495478192,0,,0.0008,merchant_id,,
mch_0014,2026-08-13 09:00:00,2,0.01102036392,524.99,0.0,0.5,1,1,1,0.5997309912676223,-0.10788553126188181,0.2586391028550026,113.0,1,0.5997309912676223,0,,0.1684,merchant_id,,
mch_0014,2026-08-13 09:15:00,3,0.0821734631,663.42,0.0,0.0,1,1,1,1.514594197826805,1.9066194786223731,0.7127412511564779,114.0,1,1.9066194786223731,0,,0.1606,merchant_id,,
mch_0014,2026-08-13 12:15:00,2,0.02971994365,629.295,0.5,0.5,1,2,2,0.5797689583299156,0.4007623126063689,0.5956023911446096,115.0,1,0.5797689583299156,0,,0.2946,merchant_id,,
mch_0014,2026-08-13 14:30:00,1,0.0003336835,135.31,0.0,0.0,1,1,1,-0.33954948699996346,-0.42671094521464326,-1.040767360065389,116.0,1,-0.33954948699996346,0,,0.0004,merchant_id,,
mch_0014,2026-08-13 15:00:00,1,0.0036348728,365.26,0.0,0.0,1,1,1,-0.3379399569777495,-0.3315043084248135,-0.2716673307666242,117.0,1,-0.3315043084248135,0,,0.0041,merchant_id,,
mch_0014,2026-08-13 16:00:00,2,0.0033516706499999997,371.36,0.0,0.0,1,2,2,0.586662423625088,-0.3379678712580173,-0.2502004122086796,118.0,1,0.586662423625088,0,,0.0174,merchant_id,,
mch_0014,2026-08-13 19:00:00,1,0.00089317234,396.66,0.0,0.0,1,1,1,-0.3422396480991975,-0.4062283998810937,-0.16481657758472829,119.0,1,-0.3422396480991975,0,,0.001,merchant_id,,
mch_0014,2026-08-13 20:45:00,1,0.001909306,398.03,0.0,0.0,1,1,1,-0.34065508019617524,-0.3753007291232579,-0.15953328377751866,120.0,1,-0.34065508019617524,0,,0.0021,merchant_id,,
mch_0014,2026-08-14 06:00:00,1,0.00081056193,248.78,0.0,0.0,1,1,1,-0.3390923413366935,-0.40497368241142734,-0.6600918400002536,121.0,1,-0.3390923413366935,0,,0.0009,merchant_id,,
mch_0014,2026-08-14 07:30:00,1,0.00047788554,289.26,0.0,0.0,1,1,1,-0.33755093446043094,-0.41260160439296667,-0.5199576354764063,122.0,1,-0.33755093446043094,0,,0.0005,merchant_id,,
mch_0014,2026-08-14 08:15:00,1,0.002434535,534.2,0.0,0.0,1,1,1,-0.3360303782215018,-0.35428475887624516,0.3097259600941298,123.0,1,-0.3360303782215018,0,,0.0172,merchant_id,,
mch_0014,2026-08-14 09:45:00,1,0.0011456967,349.69,0.0,0.0,1,1,1,-0.3345302063550086,-0.38994427421596867,-0.31691526406960924,124.0,1,-0.3345302063550086,0,,0.0013,merchant_id,,
mch_0014,2026-08-14 11:00:00,1,0.002152577,366.89,0.0,0.0,1,1,1,-0.33304996707454265,-0.3589477329010871,-0.25702627608352313,125.0,1,-0.33304996707454265,0,,0.0024,merchant_id,,
mch_0014,2026-08-14 11:15:00,1,0.0016124172,176.68,1.0,0.0,1,1,1,-0.33158922249886086,-0.3730720405147194,-0.9053260443896421,126.0,1,-0.33158922249886086,0,,0.1818,merchant_id,,
mch_0014,2026-08-14 12:00:00,1,0.002818116,348.54,0.0,0.0,1,1,1,-0.33014754810608515,-0.33618785570551574,-0.3116948033660333,127.0,1,-0.33014754810608515,0,,0.0032,merchant_id,,
mch_0014,2026-08-14 13:00:00,1,0.009627021,993.73,0.0,0.0,1,1,1,-0.328724532213873,-0.13514310069255817,1.9018462032668202,128.0,1,-0.13514310069255817,0,,0.0995,merchant_id,,
mch_0014,2026-08-14 14:00:00,2,0.009690215799999999,326.99,0.0,0.5,1,2,2,0.6323222935488514,-0.13275317623888883,-0.3950239437235087,129.0,1,0.6323222935488514,0,,0.1556,merchant_id,,
mch_0014,2026-08-14 18:30:00,1,0.0016915849,430.66,0.0,0.0,1,1,1,-0.33296322350275703,-0.36850740316423747,-0.04019720580335749,130.0,1,-0.33296322350275703,0,,0.0019,merchant_id,,
mch_0014,2026-08-14 19:00:00,1,0.001597345,504.44,0.0,0.0,1,1,1,-0.33155839391017006,-0.3697104581802048,0.212205445654591,131.0,1,-0.33155839391017006,0,,0.0117,merchant_id,,
mch_0014,2026-08-14 19:15:00,2,0.00161981743,426.49,0.5,0.0,1,2,2,0.6383310105451143,-0.3674578087769984,-0.05611402557296563,132.0,1,0.6383310105451143,0,,0.1067,merchant_id,,
mch_0014,2026-08-14 20:45:00,1,0.0015673902,260.48,0.0,0.0,1,1,1,-0.3357289695382093,-0.3674612490925383,-0.6277271391894689,133.0,1,-0.3357289695382093,0,,0.0018,merchant_id,,
mch_0014,2026-08-14 21:15:00,1,0.0037343025,452.66,0.0,0.0,1,1,1,-0.3343417060766197,-0.301053032226291,0.03901322185203292,134.0,1,-0.301053032226291,0,,0.006,merchant_id,,
mch_0014,2026-08-14 22:15:00,1,0.0019817115,50.57,1.0,0.0,1,1,1,-0.33297151313703144,-0.3524797341590632,-1.3545171203422206,135.0,1,-0.33297151313703144,0,,0.1822,merchant_id,,
mch_0015,2026-08-01 02:15:00,1,0.31270555,799.29,1.0,0.0,1,1,1,,,,0.0,0,0.0,0,,0.46,merchant_id,,
mch_0015,2026-08-01 10:30:00,1,0.01482802,2084.25,1.0,0.0,1,1,1,,,,1.0,0,0.0,0,,0.1966,merchant_id,,
mch_0015,2026-08-01 11:15:00,1,0.0013644099,277.37,1.0,0.0,1,1,1,,,,2.0,0,0.0,0,,0.1815,merchant_id,,
mch_0015,2026-08-01 12:15:00,1,0.014648862,1054.65,0.0,0.0,1,1,1,,,,3.0,0,0.0,0,,0.0164,merchant_id,,
mch_0015,2026-08-01 13:30:00,1,0.02527477,2858.84,0.0,0.0,1,1,1,,,,4.0,0,0.0,0,,0.0283,merchant_id,,
mch_0015,2026-08-01 14:00:00,1,0.0039368616,4358.97,0.0,0.0,1,1,1,,,,5.0,0,0.0,0,,0.0044,merchant_id,,
mch_0015,2026-08-01 14:45:00,1,0.015925735,1684.19,0.0,0.0,1,1,1,,,,6.0,0,0.0,0,,0.0178,merchant_id,,
mch_0015,2026-08-01 17:30:00,1,0.00142987,849.53,0.0,0.0,1,1,1,,,,7.0,0,0.0,0,,0.0016,merchant_id,,
mch_0015,2026-08-01 18:00:00,1,0.004351076,1693.9,0.0,0.0,1,1,1,0.0,-0.4151647094713936,-0.03887339027379582,8.0,1,0.0,0,,0.0049,merchant_id,,
mch_0015,2026-08-02 07:30:00,1,0.008973022,724.26,0.0,0.0,1,1,1,0.0,-0.3445765506518207,-0.8119846538936027,9.0,1,0.0,0,,0.01,merchant_id,,
mch_0015,2026-08-02 08:30:00,1,0.05690156,705.24,0.0,0.0,1,1,1,0.0,0.1724640000137023,-0.7634341577368519,10.0,1,0.1724640000137023,0,,0.0637,merchant_id,,
mch_0015,2026-08-02 09:30:00,1,0.033448625,816.76,0.0,0.0,1,1,1,0.0,-0.09209298260778902,-0.6174975180669668,11.0,1,0.0,0,,0.0375,merchant_id,,
mch_0015,2026-08-02 10:00:00,1,0.004282887,1596.3,0.0,0.0,1,1,1,0.0,-0.42372048838962467,0.08986809361781586,12.0,1,0.0,0,,0.009,merchant_id,,
mch_0015,2026-08-02 12:00:00,2,0.0448316544,817.635,0.0,0.0,1,1,1,1000000.0,0.07766851996563146,-0.6157268352592359,13.0,1,1000000.0,0,,0.1902,merchant_id,,
mch_0015,2026-08-02 13:45:00,2,0.0068001585849999996,974.37,0.0,0.0,1,2,2,3.4743831449101585,-0.3964950946998897,-0.4415182539825151,14.0,1,3.4743831449101585,0,,0.0887,merchant_id,,
mch_0015,2026-08-02 18:00:00,1,0.00043925087,391.02,0.0,0.0,1,1,1,-0.3789312964525203,-0.4632687710458028,-0.9809707718002002,15.0,1,-0.3789312964525203,0,,0.0005,merchant_id,,
mch_0015,2026-08-02 20:30:00,2,0.00704237185,1657.5500000000002,1.0,0.0,1,2,2,2.5617301915118578,-0.3595328303020044,0.28906940199776365,16.0,1,2.5617301915118578,0,,0.2612,merchant_id,,
mch_0015,2026-08-02 21:30:00,1,0.001081093,913.86,0.0,0.0,1,1,1,-0.4490875702848375,-0.42870592665489116,-0.45268180626710725,17.0,1,-0.42870592665489116,0,,0.0012,merchant_id,,
mch_0015,2026-08-03 01:45:00,1,0.0024063704,357.24,0.0,1.0,1,1,1,-0.43461236034979883,-0.3967259308977282,-1.000114304667375,18.0,1,-0.3967259308977282,0,,0.2627,merchant_id,,
mch_0015,2026-08-03 08:15:00,1,0.008736039,1023.7,1.0,0.0,1,1,1,-0.42146249021476534,-0.2951291122645144,-0.27489784862349065,19.0,1,-0.2951291122645144,0,,0.1898,merchant_id,,
mch_0015,2026-08-03 09:15:00,1,0.013877742,838.88,1.0,0.0,1,1,1,-0.40944614248057654,-0.2125159300420447,-0.4594156677380905,20.0,1,-0.2125159300420447,0,,0.1955,merchant_id,,
mch_0015,2026-08-03 11:00:00,2,0.000898647065,742.3299999999999,0.0,0.0,1,2,2,2.3904505520207135,-0.40112760846839673,-0.5487237866449112,21.0,1,2.3904505520207135,0,,0.0568,merchant_id,,
mch_0015,2026-08-03 12:15:00,1,0.009459593,2576.12,0.0,0.0,1,1,1,-0.46056501980812714,-0.260427686708193,1.4415026492471932,22.0,1,-0.260427686708193,0,,0.0779,merchant_id,,
mch_0015,2026-08-03 15:00:00,1,0.0074755056,1681.36,0.0,0.0,1,1,1,-0.448744870181671,-0.28546465411581806,0.40643660171833956,23.0,1,-0.28546465411581806,0,,0.0273,merchant_id,,
mch_0015,2026-08-03 15:30:00,1,0.014012246,1480.75,0.0,0.0,1,1,1,-0.4377963678884776,-0.17534798254120684,0.18155267757601895,24.0,1,-0.17534798254120684,0,,0.0242,merchant_id,,
mch_0015,2026-08-03 16:30:00,1,0.01631142,1067.89,0.0,0.0,1,1,1,-0.42761684420579044,-0.1345461754556805,-0.27434782334211644,25.0,1,-0.1345461754556805,0,,0.0183,merchant_id,,
mch_0015,2026-08-03 17:00:00,1,0.0055312235,1789.04,0.0,0.0,1,1,1,-0.41811986864299716,-0.310413111781217,0.5362252379088837,26.0,1,-0.310413111781217,0,,0.0312,merchant_id,,
mch_0015,2026-08-03 17:45:00,1,0.012366901,1676.24,0.0,0.0,1,1,1,-0.40923207893157426,-0.1891081947996924,0.39598616743490844,27.0,1,-0.1891081947996924,0,,0.0323,merchant_id,,
mch_0015,2026-08-03 18:30:00,1,0.00867066,1292.03,0.0,0.0,1,1,1,-0.40089073787179336,-0.24912123054774643,-0.05401673028568344,28.0,1,-0.24912123054774643,0,,0.0097,merchant_id,,
mch_0015,2026-08-03 19:00:00,1,0.0070917495,695.36,0.0,0.0,1,1,1,-0.3930418275556057,-0.2722290528956945,-0.7520967875056496,29.0,1,-0.2722290528956945,0,,0.0079,merchant_id,,
mch_0015,2026-08-03 21:15:00,1,0.0052424935,649.64,0.0,0.0,1,1,1,-0.3856385463728818,-0.3002740621658787,-0.7867589253982058,30.0,1,-0.3002740621658787,0,,0.0059,merchant_id,,
mch_0015,2026-08-03 22:30:00,1,0.005857819,2211.88,0.0,0.0,1,1,1,-0.3786401117235263,-0.2840267449076171,1.0905400129303109,31.0,1,-0.2840267449076171,0,,0.0575,merchant_id,,
mch_0015,2026-08-04 06:30:00,1,0.048455402,1627.67,0.0,0.0,1,1,1,-0.37201079743186033,0.49972420209977453,0.3611160539250978,32.0,1,0.49972420209977453,0,,0.0711,merchant_id,,
mch_0015,2026-08-04 08:45:00,1,0.002867021,972.1,0.0,0.0,1,1,1,-0.3657191532610487,-0.3533863116723051,-0.4331616050316859,33.0,1,-0.3533863116723051,0,,0.0032,merchant_id,,
mch_0015,2026-08-04 10:30:00,1,0.004355863,2167.7,0.0,0.0,1,1,1,-0.3597373670956144,-0.319720879764631,1.0299329033366278,34.0,1,-0.319720879764631,0,,0.0529,merchant_id,,
mch_0015,2026-08-04 11:15:00,1,0.005217346,1262.3,0.0,0.0,1,1,1,-0.35404073990930013,-0.2984028566300655,-0.10178806741409815,35.0,1,-0.2984028566300655,0,,0.0058,merchant_id,,
mch_0015,2026-08-04 11:30:00,1,0.0071240016,1309.29,1.0,0.0,1,1,1,-0.34860725064262993,-0.25723894294682087,-0.04237871301920556,36.0,1,-0.25723894294682087,0,,0.188,merchant_id,,
mch_0015,2026-08-04 12:00:00,1,0.0012852785,441.89,0.0,0.0,1,1,1,-0.34341719331366,-0.36759163250482896,-1.1278342997504187,37.0,1,-0.34341719331366,0,,0.0014,merchant_id,,
mch_0015,2026-08-04 12:15:00,1,0.012848081,1029.76,0.0,0.0,1,1,1,-0.3384528725831605,-0.13375940418992316,-0.36095765318874456,38.0,1,-0.13375940418992316,0,,0.0144,merchant_id,,
mch_0015,2026-08-04 12:45:00,2,0.0375390265,1507.8600000000001,0.0,0.0,1,2,2,2.9198605357758263,0.3621770250229664,0.24784000048625623,39.0,1,2.9198605357758263,0,,0.1217,merchant_id,,
mch_0015,2026-08-04 13:15:00,1,0.04118326,1672.31,1.0,0.0,1,1,1,-0.3732088993637021,0.43091229496613914,0.45479504190151676,40.0,1,0.43091229496613914,0,,0.2473,merchant_id,,
mch_0015,2026-08-04 14:00:00,3,0.15040626633333332,1201.75,1.0,0.0,1,1,1,5.668801227449327,2.6588751750442756,-0.15932162361161223,41.0,1,5.668801227449327,0,,0.4807,merchant_id,,
mch_0015,2026-08-04 14:15:00,2,0.13796115204,774.15,0.5,0.0,1,2,2,1.9064981358277584,2.1887796823981733,-0.7161515178473198,42.0,1,2.1887796823981733,0,,0.289,merchant_id,,
mch_0015,2026-08-04 14:45:00,1,0.0012809297,949.92,0.0,0.0,1,1,1,-0.4132747739232384,-0.45647421010622113,-0.47263661380651995,43.0,1,-0.4132747739232384,0,,0.0014,merchant_id,,
mch_0015,2026-08-04 17:00:00,5,0.27383232,1373.6779999999999,0.0,0.2,1,1,1,8.564899564224532,4.5946931663196855,0.09602084862676302,44.0,1,8.564899564224532,1,prior_baseline_zscore,0.4765,merchant_id,,
mch_0015,2026-08-04 17:15:00,4,0.5635903325,1077.17,0.0,0.25,1,1,1,3.7970901576119833,8.195145752203723,-0.3029013032232989,45.0,1,8.195145752203723,0,,0.4336,merchant_id,,
mch_0015,2026-08-04 17:30:00,1,0.0050123385,2348.79,0.0,0.0,1,1,1,-0.39865129798033805,-0.37149373357111887,1.4244639432142223,46.0,1,-0.37149373357111887,0,,0.0721,merchant_id,,
mch_0015,2026-08-04 17:45:00,1,0.011664978,1461.06,0.0,0.0,1,1,1,-0.39380074903249623,-0.3008533589569293,0.1887268040214769,47.0,1,-0.3008533589569293,0,,0.0219,merchant_id,,
mch_0015,2026-08-04 19:30:00,1,0.0048942016,2141.06,0.0,0.0,1,1,1,-0.38912356480251264,-0.36552589217760684,1.1083271149950913,48.0,1,-0.36552589217760684,0,,0.0572,merchant_id,,
mch_0015,2026-08-05 08:00:00,1,0.0072380216,3196.44,0.0,0.0,1,1,1,-0.38460963337618,-0.3375824427485986,2.5107543891738735,49.0,1,-0.3375824427485986,0,,0.1253,merchant_id,,
mch_0015,2026-08-05 08:45:00,2,0.089166662,2484.0249999999996,0.0,0.0,1,2,2,0.8872491866279429,0.5046515874207974,1.4237079106063624,50.0,1,0.8872491866279429,0,,0.187,merchant_id,,
mch_0015,2026-08-05 09:00:00,3,0.11234842666666667,1708.2533333333333,0.0,0.0,1,1,1,2.142245652576935,0.7375719612654617,0.39412986791638166,51.0,1,2.142245652576935,0,,0.1942,merchant_id,,
mch_0015,2026-08-05 09:15:00,4,0.37491819000000004,1358.8925,0.0,0.0,1,1,1,3.261367305164775,3.446926398380295,-0.05891457829177121,52.0,1,3.446926398380295,0,,0.3561,merchant_id,,
mch_0015,2026-08-05 11:15:00,1,0.00095707184,440.76,0.0,0.0,1,1,1,-0.4479795224664871,-0.4485062374079617,-1.2490768902408889,53.0,1,-0.4479795224664871,0,,0.0011,merchant_id,,
mch_0015,2026-08-05 12:00:00,2,0.045346554,1866.23,0.0,0.5,1,1,1,0.6962259446167859,-0.02142183212464443,0.6196262822269282,54.0,1,0.6962259446167859,0,,0.2259,merchant_id,,
mch_0015,2026-08-05 12:15:00,4,0.3817251625,1804.695,0.0,0.25,1,1,1,2.9766044224283994,3.207800379197336,0.5320317268082263,55.0,1,3.207800379197336,0,,0.4393,merchant_id,,
mch_0015,2026-08-05 15:30:00,1,0.026442368,1491.35,0.0,0.0,1,1,1,-0.47867474813823335,-0.24080848216858003,0.11659527559024283,56.0,1,-0.24080848216858003,0,,0.0351,merchant_id,,
mch_0015,2026-08-05 15:45:00,1,0.0074155233,1032.64,0.0,0.0,1,1,1,-0.4735647887125154,-0.40922098329206125,-0.48910387716741627,57.0,1,-0.40922098329206125,0,,0.0083,merchant_id,,
mch_0015,2026-08-05 18:45:00,1,0.026847089,1551.51,0.0,0.0,1,1,1,-0.46861559181425877,-0.2296052901558458,0.20468676047797094,58.0,1,-0.2296052901558458,0,,0.0396,merchant_id,,
mch_0015,2026-08-05 20:15:00,1,0.0011328685,879.01,0.0,0.0,1,1,1,-0.46381887983000997,-0.46180001133972837,-0.6970733541552249,59.0,1,-0.46180001133972837,0,,0.0013,merchant_id,,
mch_0015,2026-08-05 21:45:00,1,0.006133937,1575.46,0.0,0.0,1,1,1,-0.4591669609648503,-0.41131501531715103,0.24766908395782752,60.0,1,-0.41131501531715103,0,,0.0184,merchant_id,,
mch_0015,2026-08-06 07:45:00,1,0.011901791,1188.69,0.0,0.0,1,1,1,-0.4546526769141609,-0.35414881882990434,-0.27848218149893134,61.0,1,-0.35414881882990434,0,,0.0133,merchant_id,,
mch_0015,2026-08-06 08:30:00,1,0.0011061172,488.09,0.0,0.0,1,1,1,-0.4502693561437168,-0.45138454547304613,-1.2325772592153406,62.0,1,-0.4502693561437168,0,,0.0012,merchant_id,,
mch_0015,2026-08-06 11:00:00,1,0.01370042,3350.34,1.0,0.0,1,1,1,-0.4460107720806913,-0.3292020659762848,2.6839550688304104,63.0,1,-0.3292020659762848,0,,0.3206,merchant_id,,
mch_0015,2026-08-06 11:45:00,1,0.00035247573,210.77,0.0,0.0,1,1,1,-0.4418711056164171,-0.45224141005812474,-1.553857331759613,64.0,1,-0.4418711056164171,0,,0.0004,merchant_id,,
mch_0015,2026-08-06 12:00:00,1,0.015186068,1968.48,0.0,0.0,1,1,1,-0.43784491140459314,-0.3073379691018057,0.7444650739556247,65.0,1,-0.3073379691018057,0,,0.0518,merchant_id,,
mch_0015,2026-08-06 13:15:00,1,0.03785567,2073.84,1.0,0.0,1,1,1,-0.4339270875087282,-0.08819551442571953,0.8715967472301734,66.0,1,-0.08819551442571953,0,,0.2631,merchant_id,,
mch_0015,2026-08-06 16:00:00,1,0.00063793897,518.01,0.0,0.0,1,1,1,-0.4301128480120995,-0.4458786569064167,-1.1494758359516737,67.0,1,-0.4301128480120995,0,,0.0007,merchant_id,,
mch_0015,2026-08-06 17:15:00,1,0.0013984052,594.6,0.0,0.0,1,1,1,-0.4263976982541702,-0.43461561889607414,-1.0313178693779756,68.0,1,-0.4263976982541702,0,,0.0016,merchant_id,,
mch_0015,2026-08-06 18:30:00,1,0.06130132,1425.4,0.0,0.0,1,1,1,-0.4227774124006622,0.1528489022074236,0.054365639382884745,69.0,1,0.1528489022074236,0,,0.0712,merchant_id,,
mch_0015,2026-08-06 22:00:00,1,0.0010008038,847.99,0.0,0.0,1,1,1,-0.41924801309154414,-0.44008801144124604,-0.6953705876820039,70.0,1,-0.41924801309154414,0,,0.0011,merchant_id,,
mch_0015,2026-08-06 22:15:00,1,0.030271659,932.3,0.0,0.0,1,1,1,-0.41580575294301036,-0.14745956473564178,-0.5783264565195739,71.0,1,-0.14745956473564178,0,,0.0339,merchant_id,,
mch_0015,2026-08-06 22:45:00,1,0.0056157024,840.82,0.0,0.0,1,1,1,-0.4124470977069393,-0.3915203859518018,-0.6927384812461945,72.0,1,-0.3915203859518018,0,,0.0063,merchant_id,,
mch_0015,2026-08-07 10:30:00,1,0.009345881,1911.42,0.0,0.0,1,1,1,-0.4091687109149797,-0.3511526648346701,0.720646184943513,73.0,1,-0.3511526648346701,0,,0.0441,merchant_id,,
mch_0015,2026-08-07 10:45:00,1,0.0028333217,1174.42,0.0,0.0,1,1,1,-0.4059674398549027,-0.41402983873499033,-0.25812578388787644,74.0,1,-0.4059674398549027,0,,0.0032,merchant_id,,
mch_0015,2026-08-07 11:15:00,1,0.034987133,1059.45,0.0,0.0,1,1,1,-0.4028403027446245,-0.08550806154948185,-0.40881185940749526,75.0,1,-0.08550806154948185,0,,0.0392,merchant_id,,
mch_0015,2026-08-07 11:30:00,1,0.0006183986,500.05,0.0,0.0,1,1,1,-0.39978447698477243,-0.4349951004739752,-1.1518927350917827,76.0,1,-0.39978447698477243,0,,0.0007,merchant_id,,
mch_0015,2026-08-07 12:00:00,1,0.0066015343,3592.28,0.0,0.0,1,1,1,-0.39679728838413203,-0.3703941410950845,2.981787881275347,77.0,1,-0.3703941410950845,0,,0.1465,merchant_id,,
mch_0015,2026-08-07 14:00:00,1,0.022943705,1232.91,1.0,0.0,1,1,1,-0.3938762012640988,-0.19942430822023152,-0.18799509478761098,78.0,1,-0.19942430822023152,0,,0.2057,merchant_id,,
mch_0015,2026-08-07 14:15:00,1,0.00031296533,261.87,0.0,0.0,1,1,1,-0.3910188093585535,-0.4326234461733669,-1.426409667584746,79.0,1,-0.3910188093585535,0,,0.0004,merchant_id,,
mch_0015,2026-08-07 15:00:00,2,0.10751398165,1269.08,0.0,0.0,1,1,1,0.8540902203561879,0.6871549752644526,-0.1219928068498413,80.0,1,0.8540902203561879,0,,0.1403,merchant_id,,
mch_0015,2026-08-07 15:15:00,6,0.18932333,1142.1666666666667,0.16666666666666666,0.0,1,2,2,5.822980230167303,1.5359183646112027,-0.2832295054458066,81.0,1,5.822980230167303,1,prior_baseline_zscore,0.3779,merchant_id,,
mch_0015,2026-08-07 16:45:00,1,0.0014534849,595.74,0.0,0.0,1,1,1,-0.3974620960316517,-0.4425800838027944,-0.9828439841232975,82.0,1,-0.3974620960316517,0,,0.0016,merchant_id,,
mch_0015,2026-08-07 18:15:00,1,0.009251797,1100.3,0.0,0.0,1,1,1,-0.3947097823483841,-0.35817611322437853,-0.32337339891401695,83.0,1,-0.35817611322437853,0,,0.0104,merchant_id,,
mch_0015,2026-08-07 18:45:00,1,0.008885735,1236.73,0.0,0.0,1,1,1,-0.39201396461801225,-0.35962226909277994,-0.1451215931535126,84.0,1,-0.35962226909277994,0,,0.01,merchant_id,,
mch_0015,2026-08-07 21:30:00,1,0.0021257105,627.34,0.0,0.0,1,1,1,-0.38937273331114486,-0.42841638620363437,-0.9356556263812299,85.0,1,-0.38937273331114486,0,,0.0024,merchant_id,,
mch_0015,2026-08-08 09:15:00,1,0.003078187,1103.13,0.0,0.0,1,1,1,-0.3867842681606965,-0.415412833412064,-0.30712398638176214,86.0,1,-0.3867842681606965,0,,0.0034,merchant_id,,
mch_0015,2026-08-08 10:30:00,2,0.021733588199999997,1122.5,0.5,0.0,1,2,2,0.6941233109771181,-0.21432868874470345,-0.27989807038742576,87.0,1,0.6941233109771181,0,,0.1305,merchant_id,,
mch_0015,2026-08-08 10:45:00,1,0.02655122,1552.84,1.0,0.0,1,1,1,-0.3933201113826993,-0.1615713313573284,0.28709516709052696,88.0,1,-0.1615713313573284,0,,0.2231,merchant_id,,
mch_0015,2026-08-08 11:30:00,2,0.00443709165,1735.3999999999999,0.0,0.0,1,2,2,0.6960876878754949,-0.3983367776265594,0.5264334096130345,89.0,1,0.6960876878754949,0,,0.0458,merchant_id,,
mch_0015,2026-08-08 12:00:00,1,0.0055843852,2295.63,0.0,0.0,1,1,1,-0.3996916279462548,-0.3833996169111139,1.2655409997000195,90.0,1,-0.3833996169111139,0,,0.0653,merchant_id,,
mch_0015,2026-08-08 16:30:00,1,0.06971677,3140.2,0.0,0.0,1,1,1,-0.3971616136758474,0.31491433620195813,2.3638101683762955,91.0,1,0.31491433620195813,0,,0.1884,merchant_id,,
mch_0015,2026-08-08 18:00:00,2,0.00233833595,672.62,0.0,0.0,1,2,2,0.705638428418669,-0.42174134198709246,-0.9009970845845611,92.0,1,0.705638428418669,0,,0.0191,merchant_id,,
mch_0015,2026-08-08 22:15:00,1,0.0050517544,993.19,0.0,0.0,1,1,1,-0.4033805937025924,-0.3893632769153586,-0.4783035970322515,93.0,1,-0.3893632769153586,0,,0.0057,merchant_id,,
mch_0015,2026-08-08 22:30:00,1,0.0013104678,597.15,0.0,0.0,1,1,1,-0.4009018067089922,-0.4281664057536326,-0.9887538533387245,94.0,1,-0.4009018067089922,0,,0.0015,merchant_id,,
mch_0015,2026-08-08 23:45:00,1,0.008041788,1483.84,0.0,0.0,1,1,1,-0.39846823451467833,-0.35111362613791064,0.17148353885371592,95.0,1,-0.35111362613791064,0,,0.017,merchant_id,,
